 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  24.12.2021    Time:  14: 7:36
 Units: L = cm   , T = hours, M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     4341  0.4341000E+00  0.10000E-03    2     8682     0     1     T
     4351  0.4351000E+00  0.10000E-03    2     8702     0     1     T
     4361  0.4361000E+00  0.10000E-03    2     8722     0     1     T
     4371  0.4371000E+00  0.10000E-03    2     8742     0     1     T
     4381  0.4381000E+00  0.10000E-03    2     8762     0     1     T
     4391  0.4391000E+00  0.10000E-03    2     8782     0     1     T
     4401  0.4401000E+00  0.10000E-03    2     8802     0     1     T
     4411  0.4411000E+00  0.10000E-03    2     8822     0     1     T
     4421  0.4421000E+00  0.10000E-03    2     8842     0     1     T
     4431  0.4431000E+00  0.10000E-03    2     8862     0     1     T
     4441  0.4441000E+00  0.10000E-03    2     8882     0     1     T
     4451  0.4451000E+00  0.10000E-03    2     8902     0     1     T
     4461  0.4461000E+00  0.10000E-03    2     8922     0     1     T
     4471  0.4471000E+00  0.10000E-03    2     8942     0     1     T
     4481  0.4481000E+00  0.10000E-03    2     8962     0     1     T
     4491  0.4491000E+00  0.10000E-03    2     8982     0     1     T
     4501  0.4501000E+00  0.10000E-03    2     9002     0     1     T
     4511  0.4511000E+00  0.10000E-03    2     9022     0     1     T
     4521  0.4521000E+00  0.10000E-03    2     9042     0     1     T
     4531  0.4531000E+00  0.10000E-03    2     9062     0     1     T
     4541  0.4541000E+00  0.10000E-03    2     9082     0     1     T
     4551  0.4551000E+00  0.10000E-03    2     9102     0     1     T
     4561  0.4561000E+00  0.10000E-03    2     9122     0     1     T
     4571  0.4571000E+00  0.10000E-03    2     9142     0     1     T
     4581  0.4581000E+00  0.10000E-03    2     9162     0     1     T
     4591  0.4591000E+00  0.10000E-03    2     9182     0     1     T
     4601  0.4601000E+00  0.10000E-03    2     9202     0     1     T
     4611  0.4611000E+00  0.10000E-03    2     9222     0     1     T
     4621  0.4621000E+00  0.10000E-03    2     9242     0     1     T
     4631  0.4631000E+00  0.10000E-03    2     9262     0     1     T
     4641  0.4641000E+00  0.10000E-03    2     9282     0     1     T
     4651  0.4651000E+00  0.10000E-03    2     9302     0     1     T
     4661  0.4661000E+00  0.10000E-03    2     9322     0     1     T
     4671  0.4671000E+00  0.10000E-03    2     9342     0     1     T
     4681  0.4681000E+00  0.10000E-03    2     9362     0     1     T
     4691  0.4691000E+00  0.10000E-03    2     9382     0     1     T
     4701  0.4701000E+00  0.10000E-03    2     9402     0     1     T
     4711  0.4711000E+00  0.10000E-03    2     9422     0     1     T
     4721  0.4721000E+00  0.10000E-03    2     9442     0     1     T
     4731  0.4731000E+00  0.10000E-03    2     9462     0     1     T
     4741  0.4741000E+00  0.10000E-03    2     9482     0     1     T
     4751  0.4751000E+00  0.10000E-03    2     9502     0     1     T
     4761  0.4761000E+00  0.10000E-03    2     9522     0     1     T
     4771  0.4771000E+00  0.10000E-03    2     9542     0     1     T
     4781  0.4781000E+00  0.10000E-03    2     9562     0     1     T
     4791  0.4791000E+00  0.10000E-03    2     9582     0     1     T
     4801  0.4801000E+00  0.10000E-03    2     9602     0     1     T
     4811  0.4811000E+00  0.10000E-03    2     9622     0     1     T
     4821  0.4821000E+00  0.10000E-03    2     9642     0     1     T
     4831  0.4831000E+00  0.10000E-03    2     9662     0     1     T
     4841  0.4841000E+00  0.10000E-03    2     9682     0     1     T
     4851  0.4851000E+00  0.10000E-03    2     9702     0     1     T
     4861  0.4861000E+00  0.10000E-03    2     9722     0     1     T
     4871  0.4871000E+00  0.10000E-03    2     9742     0     1     T
     4881  0.4881000E+00  0.10000E-03    2     9762     0     1     T
     4891  0.4891000E+00  0.10000E-03    2     9782     0     1     T
     4901  0.4901000E+00  0.10000E-03    2     9802     0     1     T
     4911  0.4911000E+00  0.10000E-03    2     9822     0     1     T
     4921  0.4921000E+00  0.10000E-03    2     9842     0     1     T
     4931  0.4931000E+00  0.10000E-03    2     9862     0     1     T
     4941  0.4941000E+00  0.10000E-03    2     9882     0     1     T
     4951  0.4951000E+00  0.10000E-03    2     9902     0     1     T
     4961  0.4961000E+00  0.10000E-03    2     9922     0     1     T
     4971  0.4971000E+00  0.10000E-03    2     9942     0     1     T
     4981  0.4981000E+00  0.10000E-03    2     9962     0     1     T
     4991  0.4991000E+00  0.10000E-03    2     9982     0     1     T
     5000  0.5000000E+00  0.10000E-03    2    10000     0     1     T
     5001  0.5001000E+00  0.10000E-03    2    10002     0     1     T
     5011  0.5011000E+00  0.10000E-03    2    10022     0     1     T
     5021  0.5021000E+00  0.10000E-03    2    10042     0     1     T
     5031  0.5031000E+00  0.10000E-03    2    10062     0     1     T
     5041  0.5041000E+00  0.10000E-03    2    10082     0     1     T
     5051  0.5051000E+00  0.10000E-03    2    10102     0     1     T
     5061  0.5061000E+00  0.10000E-03    2    10122     0     1     T
     5071  0.5071000E+00  0.10000E-03    2    10142     0     1     T
     5081  0.5081000E+00  0.10000E-03    2    10162     0     1     T
     5091  0.5091000E+00  0.10000E-03    2    10182     0     1     T
     5101  0.5101000E+00  0.10000E-03    2    10202     0     1     T
     5111  0.5111000E+00  0.10000E-03    2    10222     0     1     T
     5121  0.5121000E+00  0.10000E-03    2    10242     0     1     T
     5131  0.5131000E+00  0.10000E-03    2    10262     0     1     T
     5141  0.5141000E+00  0.10000E-03    2    10282     0     1     T
     5151  0.5151000E+00  0.10000E-03    2    10302     0     1     T
     5161  0.5161000E+00  0.10000E-03    2    10322     0     1     T
     5171  0.5171000E+00  0.10000E-03    2    10342     0     1     T
     5181  0.5181000E+00  0.10000E-03    2    10362     0     1     T
     5191  0.5191000E+00  0.10000E-03    2    10382     0     1     T
     5201  0.5201000E+00  0.10000E-03    2    10402     0     1     T
     5211  0.5211000E+00  0.10000E-03    2    10422     0     1     T
     5221  0.5221000E+00  0.10000E-03    2    10442     0     1     T
     5231  0.5231000E+00  0.10000E-03    2    10462     0     1     T
     5241  0.5241000E+00  0.10000E-03    2    10482     0     1     T
     5251  0.5251000E+00  0.10000E-03    2    10502     0     1     T
     5261  0.5261000E+00  0.10000E-03    2    10522     0     1     T
     5271  0.5271000E+00  0.10000E-03    2    10542     0     1     T
     5281  0.5281000E+00  0.10000E-03    2    10562     0     1     T
     5291  0.5291000E+00  0.10000E-03    2    10582     0     1     T
     5301  0.5301000E+00  0.10000E-03    2    10602     0     1     T
     5311  0.5311000E+00  0.10000E-03    2    10622     0     1     T
     5321  0.5321000E+00  0.10000E-03    2    10642     0     1     T
     5331  0.5331000E+00  0.10000E-03    2    10662     0     1     T
     5341  0.5341000E+00  0.10000E-03    2    10682     0     1     T
     5351  0.5351000E+00  0.10000E-03    2    10702     0     1     T
     5361  0.5361000E+00  0.10000E-03    2    10722     0     1     T
     5371  0.5371000E+00  0.10000E-03    2    10742     0     1     T
     5381  0.5381000E+00  0.10000E-03    2    10762     0     1     T
     5391  0.5391000E+00  0.10000E-03    2    10782     0     1     T
     5401  0.5401000E+00  0.10000E-03    2    10802     0     1     T
     5411  0.5411000E+00  0.10000E-03    2    10822     0     1     T
     5421  0.5421000E+00  0.10000E-03    2    10842     0     1     T
     5431  0.5431000E+00  0.10000E-03    2    10862     0     1     T
     5441  0.5441000E+00  0.10000E-03    2    10882     0     1     T
     5451  0.5451000E+00  0.10000E-03    2    10902     0     1     T
     5461  0.5461000E+00  0.10000E-03    2    10922     0     1     T
     5471  0.5471000E+00  0.10000E-03    2    10942     0     1     T
     5481  0.5481000E+00  0.10000E-03    2    10962     0     1     T
     5491  0.5491000E+00  0.10000E-03    2    10982     0     1     T
     5501  0.5501000E+00  0.10000E-03    2    11002     0     1     T
     5511  0.5511000E+00  0.10000E-03    2    11022     0     1     T
     5521  0.5521000E+00  0.10000E-03    2    11042     0     1     T
     5531  0.5531000E+00  0.10000E-03    2    11062     0     1     T
     5541  0.5541000E+00  0.10000E-03    2    11082     0     1     T
     5551  0.5551000E+00  0.10000E-03    2    11102     0     1     T
     5561  0.5561000E+00  0.10000E-03    2    11122     0     1     T
     5571  0.5571000E+00  0.10000E-03    2    11142     0     1     T
     5581  0.5581000E+00  0.10000E-03    2    11162     0     1     T
     5591  0.5591000E+00  0.10000E-03    2    11182     0     1     T
     5601  0.5601000E+00  0.10000E-03    2    11202     0     1     T
     5611  0.5611000E+00  0.10000E-03    2    11222     0     1     T
     5621  0.5621000E+00  0.10000E-03    2    11242     0     1     T
     5631  0.5631000E+00  0.10000E-03    2    11262     0     1     T
     5641  0.5641000E+00  0.10000E-03    2    11282     0     1     T
     5651  0.5651000E+00  0.10000E-03    2    11302     0     1     T
     5661  0.5661000E+00  0.10000E-03    2    11322     0     1     T
     5671  0.5671000E+00  0.10000E-03    2    11342     0     1     T
     5681  0.5681000E+00  0.10000E-03    2    11362     0     1     T
     5691  0.5691000E+00  0.10000E-03    2    11382     0     1     T
     5701  0.5701000E+00  0.10000E-03    2    11402     0     1     T
     5711  0.5711000E+00  0.10000E-03    2    11422     0     1     T
     5721  0.5721000E+00  0.10000E-03    2    11442     0     1     T
     5731  0.5731000E+00  0.10000E-03    2    11462     0     1     T
     5741  0.5741000E+00  0.10000E-03    2    11482     0     1     T
     5751  0.5751000E+00  0.10000E-03    2    11502     0     1     T
     5761  0.5761000E+00  0.10000E-03    2    11522     0     1     T
     5771  0.5771000E+00  0.10000E-03    2    11542     0     1     T
     5781  0.5781000E+00  0.10000E-03    2    11562     0     1     T
     5791  0.5791000E+00  0.10000E-03    2    11582     0     1     T
     5801  0.5801000E+00  0.10000E-03    2    11602     0     1     T
     5811  0.5811000E+00  0.10000E-03    2    11622     0     1     T
     5821  0.5821000E+00  0.10000E-03    2    11642     0     1     T
     5831  0.5831000E+00  0.10000E-03    2    11662     0     1     T
     5841  0.5841000E+00  0.10000E-03    2    11682     0     1     T
     5851  0.5851000E+00  0.10000E-03    2    11702     0     1     T
     5861  0.5861000E+00  0.10000E-03    2    11722     0     1     T
     5871  0.5871000E+00  0.10000E-03    2    11742     0     1     T
     5881  0.5881000E+00  0.10000E-03    2    11762     0     1     T
     5891  0.5891000E+00  0.10000E-03    2    11782     0     1     T
     5901  0.5901000E+00  0.10000E-03    2    11802     0     1     T
     5911  0.5911000E+00  0.10000E-03    2    11822     0     1     T
     5921  0.5921000E+00  0.10000E-03    2    11842     0     1     T
     5931  0.5931000E+00  0.10000E-03    2    11862     0     1     T
     5941  0.5941000E+00  0.10000E-03    2    11882     0     1     T
     5951  0.5951000E+00  0.10000E-03    2    11902     0     1     T
     5961  0.5961000E+00  0.10000E-03    2    11922     0     1     T
     5971  0.5971000E+00  0.10000E-03    2    11942     0     1     T
     5981  0.5981000E+00  0.10000E-03    2    11962     0     1     T
     5991  0.5991000E+00  0.10000E-03    2    11982     0     1     T
     6000  0.6000000E+00  0.10000E-03    2    12000     0     1     T
     6001  0.6001000E+00  0.10000E-03    2    12002     0     1     T
     6011  0.6011000E+00  0.10000E-03    2    12022     0     1     T
     6021  0.6021000E+00  0.10000E-03    2    12042     0     1     T
     6031  0.6031000E+00  0.10000E-03    2    12062     0     1     T
     6041  0.6041000E+00  0.10000E-03    2    12082     0     1     T
     6051  0.6051000E+00  0.10000E-03    2    12102     0     1     T
     6061  0.6061000E+00  0.10000E-03    2    12122     0     1     T
     6071  0.6071000E+00  0.10000E-03    2    12142     0     1     T
     6081  0.6081000E+00  0.10000E-03    2    12162     0     1     T
     6091  0.6091000E+00  0.10000E-03    2    12182     0     1     T
     6101  0.6101000E+00  0.10000E-03    2    12202     0     1     T
     6111  0.6111000E+00  0.10000E-03    2    12222     0     1     T
     6121  0.6121000E+00  0.10000E-03    2    12242     0     1     T
     6131  0.6131000E+00  0.10000E-03    2    12262     0     1     T
     6141  0.6141000E+00  0.10000E-03    2    12282     0     1     T
     6151  0.6151000E+00  0.10000E-03    2    12302     0     1     T
     6161  0.6161000E+00  0.10000E-03    2    12322     0     1     T
     6171  0.6171000E+00  0.10000E-03    2    12342     0     1     T
     6181  0.6181000E+00  0.10000E-03    2    12362     0     1     T
     6191  0.6191000E+00  0.10000E-03    2    12382     0     1     T
     6201  0.6201000E+00  0.10000E-03    2    12402     0     1     T
     6211  0.6211000E+00  0.10000E-03    2    12422     0     1     T
     6221  0.6221000E+00  0.10000E-03    2    12442     0     1     T
     6231  0.6231000E+00  0.10000E-03    2    12462     0     1     T
     6241  0.6241000E+00  0.10000E-03    2    12482     0     1     T
     6251  0.6251000E+00  0.10000E-03    2    12502     0     1     T
     6261  0.6261000E+00  0.10000E-03    2    12522     0     1     T
