,ID,random_seed,number_layers,number_units,LAA,number_res,number_ub,weight_values_ic,weight_values_ub,weight_values_lb,ALR,iterations,batch_size,RAR,new_residual_points,time_Adam,time_BFGS,theta_L2_relative_error,theta_abs_relative_error,theta_max_error,psi_L2_relative_error,psi_abs_relative_error,psi_max_error,loss_ub,loss_lb,loss_ic,loss_res
750,1,0,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2470.4230281,1.8484745999999177,0.0017985223716086723,0.001183889557617795,0.009660886898492482,0.007763132435190561,0.006350035458263857,0.0800329642803479,1.4324066e-08,7.902988000000001e-09,1.4613866e-09,7.445307e-07
751,2,1,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2498.8920387000003,1.7350337999996555,0.0028632344019778946,0.0014861779159801027,0.01273621929558097,0.013780223913230093,0.009410360612719434,0.12582474533734267,5.0627527e-08,1.2924391000000001e-08,9.778288e-10,5.610498e-07
752,3,2,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2651.5020285,1.827860200000032,0.0015986568292056464,0.0010954275702135569,0.005957546010469106,0.007430448904421431,0.00601856344395523,0.06295017879949505,1.4987895e-08,1.4403905e-08,2.0247032e-10,3.0125721999999996e-07
753,4,3,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2640.651644399999,1.920937099999719,0.0033579293032043383,0.00177220453260372,0.017412740120013342,0.015628892217487513,0.01073207936349053,0.158819730917787,2.080775e-08,1.3139629e-08,3.8049546e-09,9.681182e-07
754,5,4,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2668.1553275999995,1.7421341999997821,0.0028037475241338003,0.001465764945467591,0.013477671274264441,0.013465721204035,0.009324195599820707,0.12569409956497912,2.703659e-08,2.0010418000000003e-08,8.0256674e-10,5.368123700000001e-07
755,6,5,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2651.775758900001,1.8529637999999977,0.0015128577760908965,0.0011913855558564705,0.006882134207804785,0.005457864080837353,0.00558242441790134,0.05883636050532348,4.4508812999999995e-08,1.4721405e-08,1.0831104e-09,7.208443e-07
756,7,6,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2665.6519732999986,1.7454841999970085,0.0018591409362773688,0.0014139917285983653,0.007540616520960913,0.007826169987848717,0.0073160953563577245,0.07014638533158069,4.0976023e-08,9.5909805e-09,5.5412497e-09,6.7622057e-07
757,8,7,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2687.1204559,1.8963708000010229,0.002741220152687693,0.001659574886318774,0.013614627846797095,0.012749121365816565,0.009675747150146708,0.1246989404158092,7.110425e-08,1.1729723000000001e-08,4.6967816e-09,9.353059300000001e-07
758,9,8,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2685.5040458000003,1.8678357999997388,0.002649074504368747,0.0013288246236828646,0.012840810546000586,0.012438286302340458,0.008375739258044666,0.11779314627213244,1.0084778e-07,2.3411289000000003e-08,5.949916999999999e-09,1.0723658000000001e-06
759,10,9,5,50,True,10000,1000,30,1,1,False,100000,128,False,10,2644.6807426000014,1.8765464000025531,0.0035213625196302417,0.002198833511619211,0.017186451086123572,0.01592284977120193,0.012486562071325983,0.15093952765030627,4.1692235e-08,5.425694e-08,5.903252e-09,9.767093e-07
760,11,0,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,2668.5884606,2.3550004000026092,0.00349839119598398,0.0021161444020474517,0.01769048286350547,0.01611754724992129,0.012132307034371254,0.15264827360672717,2.3848607999999998e-08,5.2166027e-09,9.1743875e-09,1.1229172e-06
761,12,1,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,2633.0886477999993,1.8612290999990364,0.0011484991125292672,0.000846273400567315,0.004594527660087888,0.00432027088271737,0.004135157954417768,0.03397966604458347,1.6439126e-08,6.083021e-09,6.0637817e-10,5.697570500000001e-07
762,13,2,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,2676.9518144999965,1.8741469000015059,0.0011286192699310833,0.0008218719895418984,0.004893171594290702,0.004958383730402463,0.0043256856447822754,0.045880380769202755,8.1338145e-09,6.713107e-10,1.1012791399999998e-10,1.7140582000000003e-07
763,14,3,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,2665.514596000001,1.9015809000047739,0.0020230882272433397,0.0010992395328642737,0.009150165447314368,0.01018428958511708,0.007067585499591206,0.0880802232426161,1.3046953e-07,4.3686645e-09,3.3721548e-09,1.3386166e-06
764,15,4,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,2648.452397199995,2.3811028999989503,0.002027526374861133,0.0015687770402791781,0.009822087660287526,0.007132359374084677,0.007313534004452677,0.07743915762352249,8.417530000000001e-08,3.9058694e-09,6.8191013e-09,1.1097145e-06
765,16,5,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,2664.9421260000017,1.883992600000056,0.0020973118211529336,0.001553174736957559,0.008900630601962195,0.009107071390063224,0.008221862656079949,0.08316188637432997,4.0076525e-08,7.40576e-09,4.8093316e-09,8.628541700000001e-07
766,17,6,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,2635.472824999997,1.8952659999995376,0.0011011110042409371,0.0008988883555875807,0.004712956324075368,0.0035315078736385284,0.004021933524583438,0.035828916687243195,2.9616702e-08,7.135148e-09,4.138481e-09,7.074109e-07
767,18,7,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,3417.157139900002,2.8234493999989354,0.004380151035540225,0.0025272774609343186,0.020141604349760978,0.02077796720350556,0.015227336565040701,0.1895638066929335,1.7339753e-08,7.1608453e-09,4.0507113e-09,8.469479e-07
768,19,8,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,4375.7476608,2.8671469999972032,0.0034797905157824046,0.0021413714093142682,0.01609722090633689,0.015904520775625437,0.012153626535957179,0.14847857107681994,6.984189e-08,9.470181000000001e-09,9.063718e-09,9.2447317e-07
769,20,9,5,50,True,10000,1000,30,1,3,False,100000,128,False,10,4348.830174800001,2.755884199999855,0.002066711357956876,0.0013109557370818315,0.010054963955004798,0.009428590163553642,0.007390945219224491,0.09308415998978381,2.4217247000000004e-08,1.5058117e-08,2.368783e-09,6.9405354e-07
770,21,0,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4375.0426305,2.795587599997816,0.002096979767344539,0.0015525839621384693,0.009248364099581824,0.008074526669631737,0.007741079571121814,0.07962503009150512,3.2940437999999997e-08,3.4225017e-10,5.0599107e-09,8.689264e-07
771,22,1,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4388.572157400005,3.033260700001847,0.0028680464923309676,0.0018538488656030818,0.013210880563406913,0.01305062573949716,0.01043330114183161,0.12835961167035048,8.621360000000001e-08,2.3827234e-09,8.106654000000002e-09,9.661798e-07
772,23,2,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4445.359291600005,2.7872265000041807,0.002400842234151078,0.001885889144391482,0.008827703371499684,0.008633932034121945,0.008854445021323409,0.07494956602616076,6.995669000000001e-08,1.2128663e-09,4.4179616e-09,1.1119428000000001e-06
773,24,3,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4330.774592300004,2.925506100000348,0.0035823228018220976,0.00231467838741006,0.016607332357485877,0.015898605710586503,0.012768383260342695,0.15048915495438342,5.3551002e-08,1.3536411e-09,6.9540937e-09,1.4167391999999998e-06
774,25,4,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4344.5766110999975,3.357293100008974,0.0021382097474472103,0.0013196163161621395,0.008399116896607328,0.010388551939331726,0.007653021276124991,0.10690970736993854,6.861378e-08,2.6284532e-09,7.98156e-09,1.3518801000000002e-06
775,26,5,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4256.771023999987,4.286653100003605,0.0002648772797250939,0.00020543129932992072,0.0010487713666213483,0.0009899039600492375,0.0010089871224693184,0.008498819213635711,1.0046950000000001e-08,7.055281999999999e-11,2.1646482e-10,1.0727404e-07
776,27,6,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4059.966260000001,4.020051100000273,0.001501649737376418,0.0012346064718217185,0.005328821316217092,0.005162545155668936,0.005671017832271027,0.04470696025202758,2.7755722999999998e-08,9.535003e-10,2.7309786e-09,6.792568e-07
777,28,7,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4065.1410241999984,2.877923500011093,0.001779305423247709,0.0012735952209396585,0.0065899522391158205,0.00805929048573335,0.006974194704027002,0.05907255758805041,8.169867e-08,5.156208e-10,5.7110366e-10,4.6732254e-07
778,29,8,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4011.472513399989,2.8594504999928176,0.000859638499138529,0.0005404148355299328,0.00383649712216938,0.004256354054150823,0.0031363637084540525,0.04929013568414753,2.6507436e-08,8.778114300000001e-10,3.5948509999999993e-09,5.902763e-07
779,30,9,5,50,True,10000,1000,30,1,10,False,100000,128,False,10,4034.7583648,3.0246779000008246,0.002356180620357293,0.0017429134507705264,0.01040879202755271,0.009412856582529985,0.008649227788949485,0.09011561026139026,4.9940045e-08,1.8813137e-10,4.2051185e-09,8.8889635e-07
780,31,0,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4063.0315989000082,3.0979685000056634,0.0011022875063185491,0.0008327724801142325,0.002002569213365224,0.00263159215688453,0.0031935182009908566,0.018311607855285406,1.978366e-08,3.10754e-10,1.8995014e-09,5.832504000000001e-07
781,32,1,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4047.4007218000042,2.951627300004475,0.004538374081292777,0.0027487160805072363,0.019865545437483756,0.02125900296878169,0.015942430391972472,0.19351392571148818,4.0809660000000004e-08,5.1061577e-10,5.5339116e-09,9.531194000000001e-07
782,33,2,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4078.766921000002,3.1337894999887794,0.0027457913372113426,0.0015923684988568628,0.012252333567290274,0.012728758778339594,0.009395947579073189,0.12002187554058974,5.604933e-08,7.161069e-10,2.5877043e-09,8.346254999999999e-07
783,34,3,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4069.4451027999894,2.8972764999925857,0.0015051605066902444,0.0012014318373082735,0.005256148353074697,0.005119604924559383,0.0056580844370318125,0.04243811811851761,9.570928e-08,7.0677136e-10,3.4139613e-09,8.473371e-07
784,35,4,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4084.8381125000014,3.114426700005424,0.0022251433061085406,0.0012101998057668021,0.01060328198345481,0.010953011064984934,0.007653376748327734,0.09984952559036975,9.724276e-08,5.078469299999999e-10,2.856568e-09,7.337922600000001e-07
785,36,5,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4148.465180400002,2.724809899998945,0.0025274544793085422,0.0018990343213091674,0.00999293042095481,0.009973692009333601,0.009319763182450348,0.09501319710431044,3.0786737e-08,2.388807e-10,1.8092967e-09,7.8937086e-07
786,37,6,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4439.304336899993,2.8693560999963665,0.0021675026483739678,0.0011974168798931115,0.010520534887765554,0.010507111281320706,0.007358944912303044,0.09166199316544299,1.4011293e-08,1.227033e-10,5.2540655e-10,2.707404e-07
787,38,7,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4407.570069999987,2.8773030000156723,0.0021011807626612447,0.0017545304157453232,0.0053263924269424945,0.006046135339776433,0.007616973318725177,0.043153901627760005,1.0783199400000001e-07,1.5818683e-09,3.2387972e-09,1.2878421e-06
788,39,8,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4261.150319000008,3.4626211000140756,0.0011425366488021364,0.0008277289306178424,0.0055026433615433246,0.005064315187659231,0.004301450409385572,0.04618575324995278,8.527891000000001e-08,2.2116383999999998e-10,3.6115821e-09,7.305291700000001e-07
789,40,9,5,50,True,10000,1000,30,1,30,False,100000,128,False,10,4342.744428100006,3.485654699994484,0.0028395377596938482,0.0016202411344398455,0.014760407933314429,0.01297695114138096,0.009405038259507585,0.1346333657698131,8.449453e-08,3.618805e-10,4.379210999999999e-09,1.0662461e-06
790,41,0,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4201.202871100017,2.9045427999808453,0.0019479348111643559,0.001464225907718793,0.008515703806002722,0.008043365488132557,0.0073621318828451104,0.07543593992752795,5.5720673e-08,5.6209576e-10,6.3717374e-09,8.718254e-07
791,42,1,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4298.3469905999955,2.8323500999831595,0.0020258782186570496,0.0015141779894044549,0.009318623074610816,0.007577867684223723,0.007185974063101071,0.08418947805924182,8.954899000000001e-08,1.5318467e-10,1.43757815e-08,1.337635e-06
792,43,2,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4269.794312300015,3.4721112999832258,0.00227789924453939,0.0016300859962927183,0.01121181465670934,0.009590353812319355,0.008566770854443163,0.0923925834209729,7.357054e-08,1.0262412399999999e-10,3.9754859999999994e-09,1.2157127e-06
793,44,3,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4221.421188600012,3.3545018000004347,0.0024323719248300216,0.0015447209606179086,0.01104934824379264,0.011046026046537828,0.0087500683287411,0.1014598046736217,8.263008e-08,1.07730526e-10,1.2943819999999999e-08,9.801590999999998e-07
794,45,4,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4226.592832499999,3.1805262000125367,0.001586819839292354,0.0010765458295027102,0.008044498339151052,0.006589493628730531,0.0057460970974633355,0.06558646731684692,9.981247999999999e-08,4.811862e-10,8.747306e-09,1.5385206999999999e-06
795,46,5,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4210.833964499994,4.024559200013755,0.000929559146371272,0.0007281800281758776,0.0007745533238417424,0.002110677134408118,0.0028494554939738205,0.009406219590070819,2.4317497e-08,1.2195418e-10,8.96845e-10,4.9285495e-07
796,47,6,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4306.364824299992,3.0350250999908894,0.0026450146542615753,0.0013754129297915325,0.01378684443406647,0.012640706173637642,0.008680077229736113,0.10800153928621814,4.327726e-08,1.8700702e-10,9.152903e-09,1.1436899e-06
797,48,7,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4372.268394600018,2.8801869999733754,0.002748340125837916,0.002091509301223709,0.011215600499232398,0.010865869259790032,0.010193135283706712,0.10100823988480334,7.6849076e-08,4.7220583e-10,3.355426e-09,1.4854771999999999e-06
798,49,8,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4462.9286562,2.6253411999996388,0.006227179512780498,0.003377792971010835,0.026680779553435396,0.029390146609726418,0.02071319262480673,0.2733178583954423,7.0234435e-08,3.236327e-10,2.3130449e-08,1.4655700000000002e-06
799,50,9,5,50,True,10000,1000,30,1,100,False,100000,128,False,10,4386.144222000001,2.383242200001405,0.003435643071216222,0.001835224524387239,0.016915831097682105,0.016222830414020326,0.011527733886610334,0.15352016274151747,5.4607042e-08,1.0678979e-10,6.2924523e-09,8.920511999999999e-07
800,1,0,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4335.722413,2.836657599999853,0.00368655475654512,0.0024789549383727105,0.018491509684641944,0.015178974976030088,0.01298380054452365,0.15343989901850708,8.08627e-09,1.0583008e-08,1.4941082e-09,1.7963730000000002e-06
801,2,1,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4355.1363133,2.892120700000305,0.0012872855755991207,0.0009482134011713324,0.006764836134238894,0.004619490346561092,0.004493187221789016,0.04938064832461819,2.4847700000000002e-08,1.1819549999999998e-08,4.8030624e-09,1.6986344e-06
802,3,2,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4361.7484704,2.65388189999976,0.002516406530453181,0.001806755531250931,0.010083469876368628,0.011186791700483756,0.0099934846134471,0.09170800795120959,1.1373821000000002e-08,1.256076e-08,8.035404e-09,2.2404854e-06
803,4,3,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4325.924662599999,2.670245100001921,0.0012513360087917076,0.0008976424154965071,0.0032708233803639963,0.003552427945835978,0.003647778496878273,0.04389524400894995,2.0367740000000004e-08,3.5790286e-08,3.3981753e-09,1.0944622e-06
804,5,4,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4331.7045268,2.690477000000101,0.001329334251928656,0.001069109033955457,0.001961293570435174,0.0034644441139125974,0.0041605598412211035,0.04216309008188235,5.9690546e-09,1.1593425e-08,1.0360117e-09,9.886338999999999e-07
805,6,5,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4377.533251500001,2.72978200000216,0.007911907439857535,0.003791189728580001,0.03639130573049065,0.036606521972492145,0.024135480845432142,0.34014444035039837,1.0163203999999999e-08,4.174235700000001e-08,6.9693330000000005e-09,1.2732542e-06
806,7,6,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4378.7480817,2.724606899999344,0.003045459762306296,0.001878290560622999,0.014517190232728627,0.013835164982180705,0.010756103222927771,0.11727799945185668,4.0763117e-09,1.28935795e-08,1.2882809e-09,5.2029685e-07
807,8,7,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4309.760496999999,2.8825578999967547,0.0064353393280517385,0.003903076184689981,0.028310048708041297,0.02991671816824458,0.022744758837636877,0.25400787178692763,3.2636496e-08,3.501592e-08,1.4656613000000001e-08,2.573895e-06
808,9,8,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,4148.2121205,3.91305850000208,0.002704719454887306,0.0020940594461261773,0.009387868770678626,0.010519644799286305,0.010338782525413098,0.08876210798783069,1.4303166e-08,1.9056818e-08,4.4503343e-09,1.6127767e-06
809,10,9,5,50,True,10000,1000,30,10,1,False,100000,128,False,10,3997.424511600002,2.815081500004453,0.0019980859725326323,0.0012328602196453545,0.010608109959681616,0.008943844622807496,0.006995397786397467,0.0934029256300426,2.634391e-09,2.0939824e-08,1.0310088e-09,6.775314000000001e-07
810,11,0,5,50,True,10000,1000,30,10,3,False,100000,128,False,10,3997.339787900004,3.056093300001521,0.0031793037450257135,0.002283055286990343,0.012561845907290564,0.013554548136780625,0.01216725764386229,0.11309773077530627,6.5610919999999995e-09,1.0480416999999999e-08,2.6206353e-09,1.7858587e-06
